ADDRESS,POINTS
2605 EVERSYDE AV SW,-3546.471 -15570.176|-3546.408 -15605.837|-3545.045 -15605.837|-3545.038 -15607.660|-3541.305 -15607.660|-3541.298 -15613.642|-3544.276 -15613.654|-3544.164 -15681.027|-3523.269 -15682.172|-3502.354 -15682.884|-3501.159 -15682.906|-3501.333 -15579.094|-3502.529 -15578.794|-3523.933 -15573.401|-3529.498 -15572.156|-3535.118 -15571.199|-3540.781 -15570.532
1430 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
1428 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
1426 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
1427 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
1429 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
1431 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
472V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
473V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
474V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
475V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
476V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
477V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
478V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
479V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
480V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
481V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
482V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
483V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
484V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
485V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
486V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
487V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
488V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
489V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
490V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
491V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
492V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
493V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
494V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
495V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
496V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
497V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
498V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
499V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
500V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
501V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
502V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
503V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
504V 2330 FISH CREEK BV SW,-3049.371 -14038.522|-3058.843 -14038.533|-3058.836 -14042.169|-3061.374 -14042.169|-3061.381 -14038.555|-3070.867 -14038.577|-3070.909 -14010.590|-3073.055 -14010.590|-3074.404 -14012.569|-3077.815 -14017.573|-3077.773 -14043.570|-3048.875 -14043.537|-3048.875 -14072.269|-2971.644 -14072.247|-2971.840 -13969.548|-2971.847 -13967.190|-3004.471 -13967.257|-3049.189 -14008.722|-3049.392 -14008.722|-3049.385 -14012.814|-3040.878 -14012.802|-3001.731 -14012.713|-3001.682 -14034.330|-3040.843 -14034.408|-3049.371 -14034.419
