ADDRESS,POINTS
171 SKYVIEW BA NE,8008.166 12126.934|8008.173 12129.514|8008.243 12177.461|8008.285 12216.791|8008.040 12216.780|8007.082 12216.780|7933.990 12216.680|7922.015 12216.669|7920.987 12216.580|7919.988 12216.313|7919.044 12215.879|7918.198 12215.290|7916.101 12213.544|7915.185 12212.599|7914.500 12211.487|7914.081 12210.242|7913.934 12208.929|7913.927 12184.922|7913.906 12129.558|7913.906 12126.979|7998.183 12126.945
475V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
476V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
477V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
478V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
479V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
480V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
481V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
482V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
483V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
484V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
485S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
486S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
487V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
488V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
489V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
490V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
491V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
492V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
493V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
494V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
495V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
496V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
497V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
498V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
499V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
500V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
501V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
502V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
503V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
504V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
505V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
506S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
507S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
508S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
509S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
510S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
511S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
512S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
513S 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
