ADDRESS,POINTS
502V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
503V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
504V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
505V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
506V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
507V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
508V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
509V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
510V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
511V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
512V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
513V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
514V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
515V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
516V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
517V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
518V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
519V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
520V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
521V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
522V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
523V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
524V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
525V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
526V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
527V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
528V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
529V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
530V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
531V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
532V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
534V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
535V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
536V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
537V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
538V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
539V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
206 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
540V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
541V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
542V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
543V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
544V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
545V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
546V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
547V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
548V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
549V 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
