ADDRESS,POINTS
2017 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2002 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2009 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2007 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2006 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2004 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2003 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2001 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2018 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2016 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2015 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2013 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2012 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2010 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2104 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2103 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2102 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2101 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2109 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2108 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2107 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2106 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2105 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2209 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2208 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2207 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2206 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2205 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2204 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2203 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2202 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2201 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2304 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2303 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2302 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2301 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2309 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2308 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2307 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2306 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2305 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2402 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2417 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2405 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2414 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2408 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2411 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2418 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2416 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2415 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2413 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2412 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2410 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2409 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2407 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2406 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2404 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2403 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
2401 3500 VARSITY DR NW,-4760.675 4502.109|-4527.591 4501.798|-4523.753 4501.853|-4519.930 4502.054|-4516.106 4502.365|-4512.296 4502.821|-4509.940 4519.578|-4568.730 4613.882|-4818.178 4844.412|-4867.398 4707.108|-4867.426 4603.530|-4817.298 4603.519|-4793.124 4629.772|-4770.161 4629.761|-4770.168 4614.238|-4805.211 4576.176|-4805.225 4543.273
287 4037 42 ST NW,-5567.984 4213.202|-5562.406 4230.860|-5561.014 4235.597|-5559.805 4240.390|-5558.777 4245.227|-5557.932 4250.097|-5557.282 4255.001|-5556.806 4259.915|-5556.527 4264.853|-5556.436 4269.790|-5556.359 4354.776|-5556.275 4458.743|-5557.792 4460.266|-5591.835 4460.289|-5594.072 4460.178|-5596.288 4459.844|-5598.462 4459.299|-5600.574 4458.543|-5602.594 4457.587|-5604.516 4456.441|-5606.320 4455.107|-5607.976 4453.595|-5609.479 4451.938|-5610.815 4450.137|-5611.961 4448.213|-5612.919 4446.189|-5613.674 4444.088|-5614.219 4441.908|-5614.547 4439.695|-5614.652 4437.460|-5614.652 4434.592|-5614.806 4428.943|-5615.261 4423.316|-5616.015 4417.723|-5617.071 4412.175|-5618.413 4406.693|-5620.049 4401.289|-5621.978 4395.985|-5624.180 4390.781|-5626.655 4385.710|-5629.402 4380.773|-5632.408 4375.992|-5635.666 4371.377|-5639.161 4366.941|-5642.894 4362.704|-5646.844 4358.668|-5651.003 4354.843|-5654.058 4352.018|-5656.931 4349.005|-5659.608 4345.814|-5662.090 4342.467|-5664.355 4338.975|-5666.396 4335.350|-5668.213 4331.603|-5669.793 4327.755|-5671.128 4323.808|-5672.219 4319.794|-5673.058 4315.724|-5673.645 4311.599|-5673.974 4307.451|-5674.043 4303.293|-5673.855 4299.134|-5673.414 4294.997|-5660.272 4200.371
