ADDRESS,POINTS
214 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
215 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
216 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
217 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
218 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
219 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
220 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
221 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
222 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
201 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
202 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
203 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
204 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
205 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
206 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
207 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
308 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
309 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
310 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
311 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
312 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
314 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
315 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
316 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
317 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
318 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
319 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
320 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
321 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
322 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
301 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
302 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
303 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
304 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
305 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
306 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
307 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
408 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
409 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
410 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
411 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
412 10 SIERRA MORENA ME SW,-7194.332 -3587.266|-7194.346 -3556.154|-7206.845 -3558.522|-7219.421 -3560.457|-7232.053 -3561.969|-7244.734 -3563.059|-7244.692 -3637.860|-7244.671 -3676.411|-7242.539 -3676.567|-7240.449 -3677.023|-7236.163 -3671.763|-7229.585 -3666.103|-7211.221 -3646.133|-7211.228 -3634.535|-7218.184 -3634.446|-7218.191 -3609.572|-7218.191 -3607.092|-7218.191 -3604.601|-7218.198 -3602.111|-7218.198 -3599.620|-7218.198 -3597.129|-7218.198 -3592.870|-7210.152 -3592.859|-7210.152 -3593.660|-7194.332 -3593.660
