ADDRESS,POINTS
95 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
93 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
89 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
87 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
85 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
83 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
81 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
79 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
77 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
75 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
73 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
71 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
69 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
90 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
88 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
86 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
84 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
82 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
80 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
78 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
76 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
74 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
72 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
70 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
68 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
66 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
64 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
62 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
60 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
58 BRAE GLEN LN SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
44 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
42 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
40 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
38 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
36 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
34 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
32 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
46 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
48 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
50 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
52 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
54 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
56 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
30 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
28 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
26 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
24 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
22 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
20 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
18 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
16 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
14 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
31 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
29 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
27 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
25 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
23 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
21 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
19 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
17 BRAE GLEN CO SW,-2225.669 -10101.132|-2224.012 -10099.230|-2224.341 -10096.573|-2228.906 -10058.989|-2234.309 -10014.578|-2243.998 -9934.918|-2243.886 -9785.661|-2313.400 -9785.894|-2313.414 -9804.386|-2336.664 -9804.364|-2344.249 -9804.352|-2344.318 -9898.768|-2335.238 -9915.536|-2335.273 -9962.738|-2327.709 -9988.636|-2327.793 -10101.143|-2323.242 -10101.143|-2226.836 -10101.121
