ADDRESS,POINTS
132V 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
133V 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
134V 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
135V 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
136V 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
137V 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
138S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
139S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
140S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
141S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
142S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
143S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
144S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
145S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
146S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
147S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
148S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
149S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
150S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
151S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
152S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
153S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
154S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
155S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
156S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
157S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
158S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
159S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
160S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
161S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
162S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
163S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
164S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
165S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
166S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
167S 10221 TUSCANY BV NW,-11415.847 8507.161|-11415.909 8522.662|-11426.367 8522.629|-11462.781 8551.673|-11473.273 8548.148|-11494.126 8548.081|-11503.647 8554.786|-11507.296 8549.627|-11511.120 8544.189|-11527.757 8520.527|-11530.413 8493.295|-11513.699 8454.533|-11414.721 8466.675|-11410.289 8467.209|-11410.338 8479.707|-11414.728 8479.685|-11415.728 8479.685|-11415.742 8482.187|-11415.749 8484.678|-11415.763 8487.180|-11415.770 8489.682|-11415.784 8492.172|-11415.791 8494.674|-11415.805 8497.176|-11415.812 8499.667|-11415.826 8502.169|-11415.833 8504.671
