ADDRESS,POINTS
30 COUNTRY VILLAGE CV NE,818.733 12162.984|813.329 12162.594|807.911 12162.517|802.501 12162.739|797.111 12163.273|791.756 12164.118|786.465 12165.263|781.243 12166.709|776.119 12168.443|771.093 12170.478|766.199 12172.780|761.446 12175.371|756.846 12178.229|752.414 12181.342|748.171 12184.700|744.130 12188.292|740.292 12192.117|718.999 12123.031|687.256 12020.109|686.165 12016.584|691.352 12012.626|696.357 12008.434|701.174 12004.031|705.794 11999.427|710.198 11994.612|714.386 11989.609|718.349 11984.438|722.075 11979.078|722.921 11978.022|723.949 11977.121|725.123 11976.432|726.402 11975.965|727.745 11975.731|729.108 11975.754|730.450 11976.021|731.715 11976.521|770.729 11996.347|774.448 11998.337|778.076 12000.483|781.606 12002.774|785.046 12005.220|788.373 12007.800|791.582 12010.524|794.678 12013.382|797.649 12016.373|800.494 12019.476|803.200 12022.711|805.772 12026.047|808.191 12029.483|810.470 12033.030|812.595 12036.666|814.559 12040.391|816.363 12044.194|817.356 12046.974|817.873 12049.876|817.908 12052.823|817.467 12055.736|817.055 12058.194|816.985 12060.673|817.258 12063.153|817.873 12065.566|818.817 12067.868|820.075 12070.014|821.613 12071.971|823.409 12073.705|825.430 12075.162|827.632 12076.329|829.973 12077.186|832.413 12077.708|834.902 12077.897|837.390 12077.731|839.830 12077.230|842.179 12076.396|892.238 12161.360|883.101 12162.550|873.929 12163.462|864.737 12164.085|855.531 12164.440|846.324 12164.496|837.111 12164.274|827.911 12163.773
204 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
205 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
206 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
207 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
208 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
209 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
210 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
211 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
212 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
214 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
215 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
301 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
302 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
303 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
304 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
305 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
306 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
307 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
308 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
309 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
310 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
311 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
312 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
314 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
315 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
401 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
402 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
403 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
404 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
405 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
406 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
407 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
408 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
409 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
410 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
411 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
412 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
389V 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
390V 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
