ADDRESS,POINTS
288V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
289V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
290V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
291V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
292V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
293V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
294V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
295V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
296V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
297V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
298V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
299V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
300V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
301V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
302V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
303V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
304V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
305V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
306V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
307V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
308V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
309V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
310V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
311V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
312V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
313V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
314V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
315V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
316V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
317V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
318V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
319V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
320V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
321V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
322V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
323V 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
324S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
325S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
326S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
327S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
328S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
329S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
330S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
331S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
332S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
333S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
334S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
335S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
336S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
337S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
338S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
339S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
340S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
341S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
342S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
343S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
344S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
345S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
346S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
347S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
348S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
349S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
350S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
351S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
352S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
353S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
354S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
355S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
356S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
357S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
358S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
359S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
360S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
361S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
362S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
363S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
364S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
365S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
366S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
367S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
368S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
369S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
370S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
371S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
372S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
373S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
374S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
375S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
376S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
377S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
378S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
379S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
380S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
381S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
382S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
383S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
384S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
385S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
386S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
387S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
388S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
389S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
390S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
391S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
392S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
393S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
394S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
395S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
396S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
397S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
398S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
399S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
400S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
401S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
402S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
403S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
404S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
405S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
406S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
407S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
408S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
409S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
410S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
411S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
412S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
413S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
414S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
415S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
416S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
417S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
418S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
419S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
420S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
421S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
422S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
423S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
424S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
425S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
426S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
427S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
428S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
429S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
430S 738 1 AV SW,-449.536 486.315|-431.787 486.271|-424.810 486.249|-358.792 486.071|-365.244 562.651|-397.729 562.740|-449.592 534.207
