ADDRESS,POINTS
140S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
141S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
142S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
143S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
144S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
145S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
146S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
147S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
148S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
149S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
150S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
151S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
152S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
153S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
154S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
155S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
156S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
157S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
158S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
159S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
160S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
109 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
