ADDRESS,POINTS
4135 UNIVERSITY AV NW,-5272.420 3305.151|-5264.989 3292.531|-5262.255 3294.143|-5259.578 3289.595|-5255.810 3291.808|-5255.475 3291.241|-5246.219 3296.701|-5256.663 3314.447
224 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
226 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
228 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
229 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
230 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
231 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
232 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
227 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
225 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
223 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
221 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
213 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
211 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
209 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
207 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
205 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
201 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
202 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
303 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
304 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
306 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
308 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
310 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
312 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
314 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
316 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
318 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
320 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
322 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
324 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
326 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
328 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
329 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
330 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
331 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
332 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
327 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
325 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
323 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
321 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
319 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
317 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
313 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
311 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
309 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
307 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
305 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
301 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
302 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
403 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
404 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
406 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
408 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
410 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
412 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
414 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
416 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
418 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
420 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
422 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
424 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
426 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
428 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
429 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
430 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
431 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
432 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
427 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
425 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
423 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
421 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
419 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
417 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
413 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
411 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
409 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
407 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
405 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
401 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
402 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
503 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
504 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
506 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
508 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
510 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
512 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
514 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
516 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
518 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
520 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
522 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
524 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
526 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
528 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
529 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
530 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
531 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
532 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
527 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
525 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
523 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
521 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
519 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
517 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
513 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
511 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
509 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
507 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
505 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
501 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
502 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
603 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
604 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
606 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
608 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
610 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
612 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
614 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
618 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
620 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
622 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
624 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
626 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
628 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
629 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
630 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
631 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
632 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
627 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
625 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
623 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
621 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
619 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
613 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
611 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
609 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
607 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
605 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
601 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
602 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
152V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
153V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
154V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
155V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
156V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
157V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
158V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
159V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
160V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
161V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
162V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
163V 3932 UNIVERSITY AV NW,-5073.687 3423.885|-5073.631 3391.450|-5063.523 3391.472|-5063.572 3421.461|-5063.390 3421.461|-5063.397 3423.908
