ADDRESS,POINTS
103 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
105 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
107 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
109 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
111 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
113 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
115 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
117 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
219 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
220 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
218 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
216 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
214 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
212 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
210 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
208 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
206 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
204 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
202 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
201 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
203 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
205 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
207 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
209 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
211 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
213 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
215 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
217 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
319 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
320 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
318 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
316 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
314 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
312 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
310 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
308 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
306 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
304 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
302 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
301 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
303 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
305 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
307 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
309 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
311 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
313 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
315 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
317 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
419 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
420 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
418 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
416 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
414 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
412 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
410 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
408 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
406 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
404 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
402 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
401 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
403 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
405 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
407 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
409 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
411 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
413 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
415 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
417 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
836V 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
837V 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
838V 70 ROYAL OAK PZ NW,-10063.902 11357.054|-10105.146 11357.132|-10127.348 11384.619|-10136.449 11377.258|-10140.721 11382.540|-10143.237 11380.505|-10145.502 11383.307|-10164.062 11368.296|-10158.148 11360.979|-10184.914 11339.341|-10178.113 11330.856|-10063.951 11330.645
