ADDRESS,POINTS
21 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
22 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
23 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
24 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
25 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
26 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
27 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
28 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
29 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
30 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
31 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
32 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
33 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
34 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
35 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
36 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
37 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
38 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
39 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
40 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
41 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
42 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
43 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
44 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
45 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
46 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
47 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
48 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
